total_loc,file_count,avg_complexity,duplication_percentage,team_size,functional_points,actual_effort_hours,actual_time_days,actual_cost_inr
75551,684,1.5459108215821737,4.214301982264436,1,2000,815,139,178888
19090,159,1.147323313492632,0.5634032332843721,6,285,177,5,21174
90370,864,3.9536626472212633,7.082898188511855,1,2000,1246,213,273808
80460,541,1.5228501903685079,1.2560908969743811,2,2000,675,59,489441
36181,337,2.0998772200682057,2.1184651999349224,3,618,553,33,98608
11133,57,1.1458254890385196,2.6139721420046143,7,191,166,4,78735
16341,120,1.5643698869263112,6.651760722494934,2,455,202,17,30495
6039,35,4.46404192584984,9.388722134889786,5,126,96,3,17423
47662,828,4.589663784280635,9.290096910564056,9,2000,1512,35,411908
35163,339,1.5104858663084135,0.027950945878205014,8,1297,573,14,223115
76821,818,1.9005554504701347,8.923662304617174,8,2000,931,24,262829
27145,207,1.3171205819242213,0.19572647005105173,2,493,283,24,63096
44869,252,1.169548472519929,1.0812827495581154,1,1137,643,110,139460
47218,898,11.670025854142255,2.5325347129596913,9,976,513,12,55028
84803,1643,3.3450546755118937,2.2882425014957857,4,2000,1460,68,646447
21725,123,2.718413038860967,3.2484727968733567,9,146,107,2,36289
27176,366,4.190645251763465,2.2850173126253086,7,1319,536,15,132417
64905,441,5.032740421854263,9.53333120092303,6,618,581,19,401345
44705,352,4.615894249653495,0.963057463531079,9,1542,584,13,108511
84665,488,1.0366910567779994,1.1208374749702892,4,1750,1175,54,419414
88609,1476,1.4549334014660145,8.872484763828925,1,1646,981,168,678138
39221,645,3.3406601086007783,0.27945353566998443,5,2000,567,21,130589
65201,505,2.036682513658133,3.291690765128025,6,2000,809,26,272463
31533,164,9.898039746632485,4.007058654643465,6,597,497,16,392907
43409,407,3.408634390838528,2.46502377262206,1,456,362,62,39798
67568,731,7.899462486472086,4.147248833760791,7,2000,1357,39,530053
44354,323,1.4948972379142476,0.6637888194311489,8,1269,506,13,78141
67393,356,5.388525841505375,6.701883995307007,5,894,627,24,114544
96358,554,1.8528369209668283,0.5279846658007468,2,1282,562,49,415605
37953,190,11.037656995947886,1.7926321532419844,2,554,372,32,58386
38505,882,1.3775322868859332,0.27384023854400935,5,2000,627,24,138144
66752,1149,2.5980199925679903,2.757726570057467,7,2000,1416,40,509048
43627,317,4.4634285913573875,3.8776242417746225,7,445,371,10,108028
77327,451,2.2468843822443505,9.918935024540298,4,2000,1054,49,200917
592,6,2.3887935819924495,4.705833331022068,3,6,5,1,5000
93518,1194,10.44776893870831,2.7262525952086496,9,2000,1669,39,635335
8911,53,2.2186268498910255,9.440769706250396,7,117,71,2,15702
93444,1906,3.0383509443542804,2.278237135797454,2,2000,1193,105,323902
24372,245,1.1233833447830903,2.8830355181310168,1,374,180,30,71348
94035,777,5.062279654994436,3.1730450889765773,2,2000,1277,112,497224
72110,556,3.2981235843611665,1.8465943291902365,3,2000,923,55,233252
92592,591,2.1386063526667227,6.3810003701630125,5,2000,1152,44,519841
47253,488,1.0358637256481091,0.7167407272526725,3,1821,640,38,198530
54210,392,2.9704887831380367,2.8326425095614414,9,681,683,16,223399
14079,105,1.0280249668457484,4.483407489837196,4,234,146,6,43923
28428,222,1.0026495454347644,8.201056180429786,7,654,419,12,245987
12967,91,3.1062127495294996,7.537116496652077,4,312,131,6,41347
59334,727,1.4609181937587308,2.4877382212574766,3,2000,710,42,515324
25951,484,1.4687189298076457,3.6066514527776135,1,1227,346,59,206989
31379,531,3.330269514988194,1.754436858047433,9,2000,736,17,539078
96163,1266,1.1214238604365656,2.2100609518057306,1,2000,1545,265,793714
73502,612,1.827225295627613,8.285522288519465,1,985,605,103,361722
15549,89,1.3560717651112553,9.342787986950256,1,396,232,39,51132
76321,501,2.909425284769637,7.902111471554475,5,1344,1196,45,286648
89180,536,3.384832595789522,0.5212561725638695,7,2000,1356,39,515476
5551,57,3.8094672016673434,6.641880994099313,7,123,90,2,24927
87278,833,1.6482992275179844,10.372358381782274,1,1945,1146,196,691373
41416,402,1.2056704548611346,1.5688458075558906,6,445,508,16,53766
63164,893,1.1802940125737436,2.5590351993396534,9,2000,666,15,200568
63861,1282,2.2218578662698976,5.285082922557316,6,2000,1118,36,242053
38970,289,7.414966935943035,2.8900017327608087,4,397,363,16,86417
96666,487,1.5402190088567314,17.616974157882762,9,2000,1287,30,440688
30973,464,1.6527653379660858,2.1289774401182706,3,1586,339,20,87169
58727,1237,1.2339668353215751,4.3804711221531125,4,2000,768,35,304175
66255,402,3.0466914350132166,5.505721429823787,4,509,419,19,142059
99286,1234,3.5058816049601154,2.3849597782639798,4,2000,1304,60,415425
25472,147,3.265619007383783,6.80679092926198,6,540,305,9,97153
3742,24,5.343281327952218,2.76499526867965,7,34,33,1,12588
28101,146,2.4659938253699325,1.8565211853013046,9,431,327,7,37886
34164,324,1.3176761949578746,0.399320218091885,3,897,532,32,56151
94926,650,1.7516361944605934,1.7496782276301064,8,1211,921,23,105019
14222,124,3.389161068872316,4.63407037362657,8,272,143,3,104976
24920,176,3.0892207891676704,8.896788175602808,1,856,597,102,117587
68531,612,2.6657502043249246,1.0147332592862184,5,1318,1199,45,375758
55845,795,3.5272307885428176,1.5360456020539788,5,1473,852,32,677275
50181,413,3.2317454447005494,0.5851643496273092,8,1298,753,19,479387
71002,569,5.689004502898037,4.1073116753304735,8,2000,1127,29,417381
8811,51,2.940243503144377,11.282591969843402,2,198,92,8,41707
85232,540,4.317138870287689,3.5850493245173025,3,2000,1281,77,1015195
18893,129,1.629111481749058,3.3597204445568747,2,148,125,11,51701
8299,142,3.4942960397233502,2.8220266439721327,1,365,99,16,29042
76353,491,6.114495241929067,0.32415295314939174,2,2000,1199,105,504288
36291,302,2.0721138951310953,4.576240642961653,6,1395,377,12,188211
10311,56,4.322141074002772,3.2249971695406945,1,190,95,16,12361
63169,337,3.8384802538587968,3.791068957597183,6,407,567,18,151797
88996,1822,1.1350172666161054,8.017681500613378,1,2000,1024,175,464504
56846,331,2.916416138961027,5.363033712366535,2,429,541,47,105294
21642,470,1.3068554143174806,5.314038266454279,8,1877,717,18,439339
31412,318,8.526126695493666,9.169357377866849,6,398,445,14,45829
45342,357,4.66996671931026,16.095402391415462,9,622,747,17,377485
93883,1473,1.2556917631899718,3.0469577767129534,1,2000,1171,201,386540
87993,551,1.285617777315805,0.40347297875522986,5,1570,1255,48,261574
55488,1342,2.985653848934951,2.15101653986946,7,2000,943,27,450455
27791,414,1.9304918874326855,5.422512855489147,9,1181,587,13,74976
78060,587,1.0781651794807678,0.09840924361978139,9,2000,1134,26,495914
84488,547,2.716228067522044,0.2049937329866623,4,1354,935,43,110007
22701,121,2.0796938314954323,0.24331721885277025,4,386,288,13,129325
18120,118,1.2344261352284966,4.596118935817037,4,261,257,11,42612
8255,55,4.561989793512856,2.4341910739029613,3,132,112,6,21836
69219,671,6.4252166132523865,1.6110069214182352,8,2000,724,18,387614
81151,2018,4.10865318908785,0.3906743208348278,5,2000,1248,47,284738
36877,622,4.802363566706922,4.611828047821327,7,2000,531,15,325016
19810,157,1.5367387916706963,1.3550716477134983,6,509,177,5,137094
24632,166,1.673079217340822,1.0791402602821136,9,699,285,6,86928
18701,175,1.5144924297437177,3.6976466309250444,3,485,333,20,131578
63327,403,4.186567388350843,2.8655728626224577,6,1194,737,24,194433
5067,41,7.500820028136298,1.5752129472372514,3,150,89,5,28993
84389,1626,3.7758132721082514,3.590270847151711,2,2000,1089,96,233753
20122,284,5.691636163672752,1.1073491169672325,3,722,397,24,60069
43563,249,3.239697098462356,5.543711775931472,2,871,378,33,122472
74771,479,2.0790283521219868,0.9116823622778454,2,534,423,37,95442
5822,31,2.220363460532379,0.6053972665863315,7,85,73,2,16511
27513,467,1.172280011408684,5.338472615812362,3,1585,497,30,153387
92872,468,1.0703177203378924,4.307211255107826,8,2000,892,23,197830
81150,1104,3.615808970358699,0.7058603703234351,2,2000,766,67,320781
85967,2052,2.269437121662105,0.43251689521021314,7,2000,1175,33,463919
83696,419,2.7675728938032993,6.379189223254407,3,1269,1049,63,452004
66832,786,2.7944944211723537,5.245746093923913,9,963,961,22,391173
12397,84,1.714705176033717,1.3873735748943243,7,164,114,3,25340
68423,1002,2.421328664124598,3.757326739500407,9,2000,694,16,323720
23916,180,2.399890101829043,0.4640022314300458,2,268,155,13,109583
40795,220,2.0817868911048665,2.475699733880596,6,446,251,8,102522
19802,217,4.780826752990013,0.06617773946979075,5,1036,324,12,72260
25342,172,2.3199023503010308,1.7392403356608657,2,738,216,19,31406
55941,798,3.035976370998593,0.27227071609964876,4,2000,925,43,294042
67812,484,5.969273684418609,2.2562308959748893,4,2000,885,41,140125
85763,914,5.425653000532086,1.9167077228042,8,2000,973,25,355528
92864,1258,5.864465131279932,2.056879014993539,7,1864,1319,37,702271
53674,595,1.6923786965386403,0.16236819140132913,5,1824,714,27,267853
85844,1251,1.0783398681489158,1.5708554064704592,9,2000,1514,35,599496
28582,155,1.6656050596802583,4.944002036845712,1,347,352,60,116635
9271,89,1.7187627114532018,1.611098040063053,4,385,229,10,65710
99032,1249,6.281899187209214,4.395543681506482,5,2000,1717,65,248914
3796,33,3.304853850841977,1.6142293262147498,8,40,31,1,10093
20158,220,1.1875180037610722,1.926148263153662,3,461,148,8,69352
20413,128,1.3200198124449851,2.9045296651137282,5,245,223,8,41570
19249,98,1.3722820650671759,10.533127050857892,3,445,355,21,85395
53621,487,3.1898641234674114,0.4033898338363728,7,1748,659,18,210165
45840,257,3.925095877346351,0.11713664697360622,3,833,461,27,137239
5056,38,5.319859697170009,3.277344770636696,7,115,91,2,12519
75831,1163,7.2129684659840425,10.422423077798033,2,2000,1179,104,348346
82712,549,1.4956083466643508,16.02250926014888,7,2000,1617,46,487470
66741,546,1.8156148076044931,2.3168840557479164,9,1756,779,18,328929
63911,443,1.6046959139286026,2.2094282857615832,5,2000,1278,48,572937
52260,286,1.9775786275055007,3.6243740416625587,6,1403,502,16,167511
51413,465,6.414578072111309,2.8388795253268757,3,2000,711,43,177053
63332,343,2.883048218759301,3.518768991858336,5,1261,1028,39,386086
15517,96,3.948315647457513,7.250140844862967,5,454,136,5,48518
24829,210,2.481872429235904,4.800694957505945,3,549,214,12,108911
30199,221,1.0644214805413896,2.4042248456933146,8,980,587,15,85637
98234,1066,1.1459670891339009,2.1687568546234806,6,2000,815,26,203034
30061,152,2.698452366136258,3.5719096169748084,3,701,304,18,109235
12702,86,3.791030276247396,2.128931908196169,1,371,174,29,49184
9356,198,1.533483948898245,2.142287907898985,1,520,195,33,51412
86220,934,3.815579678499386,0.057541071213764276,2,1527,1374,121,531143
34781,248,4.66133114913184,0.6693335483408116,5,579,473,18,154717
91428,1865,2.167878777460606,2.3465202621153343,7,2000,1027,29,106411
87540,1997,4.01856037688842,6.0537736071496475,1,2000,897,153,469031
64889,579,2.1386427038985514,1.143581536697445,1,1686,789,135,525699
43461,466,3.495445123783532,2.588220416971873,4,1519,956,44,366115
64603,586,4.1766041365330695,1.480717557054538,6,2000,1298,42,489615
34640,422,11.602202247188822,0.38749402504609687,9,2000,1275,29,736845
26636,401,1.9321967990014453,11.120262207781929,1,1462,955,163,656344
84800,564,2.164676336331904,6.750712120152306,5,2000,1166,44,346418
63143,516,1.3983461154307621,0.2861049836209018,9,1716,984,23,591641
78632,1091,1.5021453343759363,4.452721655893906,8,2000,1215,31,314879
56675,621,3.600829029169911,1.4947331212429658,7,1275,443,12,292422
2971,22,6.476821022340991,18.440523854475266,2,40,36,3,6901
46102,894,2.1041229354854503,1.2603754960468947,9,2000,1191,28,876153
49912,784,1.4361747670134086,0.9547239854866236,8,2000,787,20,154664
22726,439,1.738346193085584,2.936767268484697,9,1618,651,15,79053
60079,353,2.335541592059498,6.30901153357934,9,1012,564,13,90486
76157,474,1.7554947081972778,0.7484245819158373,9,1188,801,18,178241
66768,415,1.5852522727048652,4.325359706249061,3,1337,608,36,234465
99103,640,3.929844330278314,0.22180511301935726,7,948,784,22,176187
80170,544,1.0173268799459747,8.793752828184639,1,1533,878,150,111454
89490,769,2.704686324781142,0.29592737703213934,9,2000,1818,42,586317
43098,301,4.473245040577037,8.596357108593192,9,949,465,10,122453
63914,1385,1.681026094154259,2.362250272710434,3,2000,1265,76,193920
45707,327,3.034017813675556,2.0803030700961043,5,1579,442,16,52680
7912,48,3.431737337528608,12.6817491449642,8,173,176,4,93569
61944,515,3.3414213862509543,16.25520883277246,6,2000,1342,43,813710
70193,722,2.298702263426261,3.6761591487787393,9,2000,1042,24,784309
2279,27,1.9361706019453868,0.47584732427328896,3,94,34,2,22189
43898,307,4.976337175695671,2.469474434090427,7,392,295,8,63064
74701,495,4.125456510848706,2.636352360133848,6,758,626,20,316688
8375,46,1.8525220654184396,2.5286297877455786,5,152,94,3,25855
50674,534,1.2391857944048896,2.949761490033336,4,1379,659,30,70519
47957,293,1.163935598913022,0.06615784292610842,5,1229,487,18,107373
20800,160,1.2178453875622266,4.347403694728921,4,507,229,10,26532
39564,218,2.923582812212531,4.361576943250886,3,987,408,24,176362
42451,341,1.1166978683102515,0.42944508011562316,7,1667,513,14,59918
93430,760,1.903914001553952,2.9558447390021345,6,1208,625,20,327595
94419,712,4.078186714127082,2.9405813881256417,4,1836,1086,50,383640
82634,516,1.7669932970340914,4.014924605859922,9,1888,951,22,220376
13969,71,4.1701909517703735,0.31243080540530527,1,157,181,31,31566
60415,1166,4.010314858082805,3.446961452353677,1,2000,796,136,96901
93788,1931,1.6206940744117482,1.1534214606224777,9,2000,643,15,248169
21054,110,3.8709571247790864,2.4753825980555026,7,541,266,7,153833
31655,253,4.0303685015762305,5.194810672016231,2,1036,797,70,270287
63453,458,2.1145005181622585,4.280401783503018,5,1417,684,26,78980
82290,702,1.5197604128667388,0.443056519548065,4,1944,1108,51,249699
45126,820,2.62056444066545,3.1307220954537742,1,2000,552,94,216967
47076,288,6.595376364594303,12.171369770466333,9,821,546,12,268441
80678,505,3.245291799778935,0.5968019953247963,6,1520,996,32,219209
91602,1019,1.4176851211885455,6.708417924520043,6,1848,1349,44,246214
45195,507,3.52579139999358,4.243759388275493,4,2000,1004,46,639575
14370,82,2.2258926864992192,5.205322285485125,2,329,201,17,70688
31008,601,2.969734497563766,1.1592968499940732,8,2000,638,16,241682
15623,86,3.9138994111719745,1.1883248358610112,8,412,231,5,178859
62533,771,2.5916952487869462,8.276336230681089,3,1648,947,57,199552
47168,349,4.700229391699111,1.5610864052244335,7,462,590,16,342928
20091,105,3.8175267115089517,0.2278094783225764,7,451,255,7,84238
10875,73,3.100345404069281,3.212242616110358,5,364,96,3,13828
77901,732,1.3595945963821199,0.4666306263302529,5,2000,980,37,364525
85095,566,4.976672919936442,5.573968108512644,8,699,922,23,318239
61350,645,7.044275717318192,3.5927999873842373,4,2000,875,40,315428
16773,198,1.3240603871555996,7.270395907405611,1,256,136,23,39058
27156,136,2.473783785764117,5.3772619581185594,1,429,267,45,50125
6714,41,1.659129942169618,0.4161903429013467,9,86,76,1,28913
7515,52,4.0900172046733445,1.679174669284637,4,242,93,4,23023
88791,916,3.8133661761799167,5.21395818788608,1,2000,1138,195,209603
43984,918,1.3340757853409366,1.8905389358417237,2,2000,870,76,182414
17064,379,5.6107438646873575,12.56041407634,7,832,241,6,25317
37826,293,1.4392042748591258,4.657882300619444,2,746,353,31,266591
37144,229,4.510817426866312,0.05467453698577897,1,1096,513,88,212034
57249,454,2.3433415370939366,7.420505072103293,9,819,458,10,64425
37644,215,1.8753848825071495,0.3718929238762095,5,712,320,12,236779
50076,1104,1.3789708231463427,0.5300121989538198,4,2000,541,25,90921
32352,327,1.4036104845674413,4.6413913552155694,4,1339,489,22,342163
3932,50,3.38564839315402,7.0078667209304015,1,75,64,10,7266
90911,814,2.7588220573819324,2.690185817165851,3,2000,1163,70,164211
80537,1561,1.2864531587602046,1.1940347982840285,1,2000,1032,177,165864
34248,177,1.2630533924186051,1.5148310896312325,5,465,227,8,51027
61340,810,1.1651282012647837,1.4696598930296492,5,999,470,18,155954
88554,472,3.9956727853548286,1.384361171392391,9,1803,1141,26,224411
85176,787,3.7376480039723603,0.9739544807357544,8,2000,1206,31,171707
77216,390,1.1324568004096975,3.28547752861786,5,407,642,24,484006
53559,416,2.8075080071446825,8.073262802727633,5,1435,647,24,443742
38502,203,1.194650164781795,1.283954731717779,7,949,469,13,151282
57827,1415,6.149677203119618,0.7232687778004215,2,2000,1334,117,411312
38678,242,6.228122141821907,6.383059054107998,7,813,700,20,548309
90553,490,3.6358201073728766,4.738846853105606,1,1918,973,167,260723
22418,359,6.733742173819827,9.34951394210761,5,460,387,14,152250
75815,1368,4.670497880739687,0.6333116502171635,6,1491,853,27,340139
77887,721,4.879473334432287,0.5452248802155608,1,2000,948,162,285566
85129,449,2.8552399441724177,2.7287435222234984,9,1869,1326,31,432490
20566,162,1.8038109687011683,3.335646997170074,9,266,178,4,37248
95842,770,1.54041610784923,2.289910227786488,1,2000,1059,181,705452
45575,728,1.8718758467769425,3.197987288822381,4,2000,623,29,127590
60242,1501,3.1784270500503164,0.696199625720981,8,2000,939,24,737138
85260,502,1.416977784947563,2.2861438693724834,2,1537,514,45,272857
26664,493,1.658392373974039,3.7562532860061886,8,2000,816,21,171184
22512,159,2.388697639859143,1.9840743406245605,9,296,176,4,94170
93626,502,1.583734353952024,3.9819804405335644,9,1505,976,22,371335
51101,696,2.9542500041678528,2.1000186007256145,1,2000,1138,195,395945
57749,394,6.645724827723001,1.4205259569953288,9,611,714,16,293799
61057,1160,4.033097936377018,1.2664341147888827,4,1361,619,28,407165
35617,260,3.415363258668512,1.852069889611701,8,273,361,9,161385
13256,200,2.9228029850579818,0.0817612728710408,9,459,166,3,55866
23164,146,2.4725236226480334,3.8647115662689644,3,189,244,14,52929
25811,292,1.4542732815775812,6.527541821983892,6,1230,489,16,341338
30206,264,5.952290544465124,1.5327444338479495,3,1317,849,51,488825
65558,482,1.6286103511747847,0.16494219713390626,1,600,582,99,111041
16689,247,1.2106500921039585,15.139920156160262,6,674,323,10,69732
89372,563,4.04998117573164,1.0714034284274587,5,620,583,22,228717
86611,979,1.424860201347635,0.4738503753170265,3,1503,1576,95,1111143
7314,50,2.0231089448776167,1.6157494228837295,4,114,90,4,55119
96217,1472,1.0631238379118912,4.695387017609659,2,2000,1209,106,465060
85831,571,1.3243225025002157,1.2180766981261844,4,2000,938,43,111770
27227,449,1.418433053553165,2.9923880352358254,4,1159,617,28,398502
5241,48,1.1230819541234014,1.8798540098099412,3,143,78,4,25944
28984,364,3.3518554513199925,0.43853486710716105,6,721,335,10,121738
90521,566,4.990916393930647,1.403171123307091,1,566,718,123,318600
2808,34,2.0280861918196322,4.516796913426666,9,156,41,1,16186
18475,102,5.567329981271433,3.313659944272951,3,135,237,14,134389
15188,83,1.5279285040484605,0.4465354676128807,3,403,190,11,95838
57715,807,1.8659665535980352,0.6241076782195193,3,1229,526,31,393614
45146,326,1.359449983702677,3.582916520569531,7,1114,516,14,283119
10114,187,3.1319246893378954,5.876047100707481,8,934,366,9,65001
64525,628,2.1979051862537924,1.5049117123943403,2,975,525,46,416280
3373,21,3.0901386362918584,3.166225282130503,1,56,39,6,21886
47235,324,4.155063106010669,0.6548685048883082,5,1335,817,31,233013
30981,221,2.7358091192118303,1.3057112761134602,8,249,344,8,120921
97122,1139,3.173310146596594,0.07167462893440851,3,2000,1362,82,340327
78177,778,7.021898154635465,5.117728158968817,6,1028,998,32,715801
8812,156,1.781746099131363,1.7937852611420957,3,303,133,8,102702
74804,482,1.978959540397021,5.9272577695427815,6,790,1003,32,187461
52974,439,3.7825530745766667,4.3129788691613715,4,2000,1217,56,373266
69187,451,3.078915596631675,6.176090611611167,7,776,513,14,67583
12397,155,1.4326594723540163,1.1773803197393387,1,180,160,27,21435
27228,296,2.0380502268779717,0.7164520517325411,1,991,441,75,129308
68468,732,2.3877761686347974,12.502657834416453,5,1745,916,35,293624
94119,2133,2.1960865947949553,4.422135587566062,9,2000,1061,24,731569
87699,927,1.4319683643345875,6.286077521894076,5,1368,1042,39,299377
88599,525,6.681933651921468,0.046271326796774113,4,2000,1351,63,312703
79058,430,4.1610146433137025,1.5318471459783698,8,1464,792,20,212564
33020,268,2.444381932296026,4.752881637365129,5,658,351,13,137972
11256,99,3.5071750326377775,0.2841700269875587,1,166,126,21,92802
11208,249,6.006703796950332,2.9323102061374,7,840,384,11,106466
31945,176,1.322044985134347,1.9617273062532004,4,724,257,11,55008
2900,68,1.6339951137064652,0.0622073361072701,5,152,41,1,31587
42812,223,2.7213204266680444,0.9420443312189599,6,246,331,10,34390
2710,22,4.529904336249009,1.173136489756713,7,40,22,1,5878
77703,820,1.0812425541260569,0.41519040621691444,2,2000,794,70,95811
33972,180,10.099863493422097,3.494451570726253,1,892,659,113,109428
10828,246,2.3349558819150715,0.971589268497384,3,259,185,11,49753
95202,715,1.9791902579463003,1.1382114452529977,1,1590,955,163,618082
95419,746,1.7619368381248972,7.997935413777194,4,931,960,44,732244
20683,275,1.4215033860207522,2.2031268861940245,6,622,378,12,143706
85874,790,4.449975715706568,1.7422691554528453,5,2000,660,25,322066
7363,51,7.842745944329052,4.504105444686846,4,238,149,6,107499
67550,432,2.1744247959007037,8.412822752662574,7,571,590,16,62120
89385,2228,7.6997862272219715,0.08874276815108768,6,2000,1616,52,1240641
19556,102,4.819468471028733,2.0812400678258833,3,263,256,15,26696
91218,1375,2.4430898068045592,3.30264909319209,9,2000,894,21,174993
66042,853,3.4660640507973044,1.3424306674010593,5,2000,928,35,435566
13789,167,2.2559834028709504,5.180698270267765,1,193,208,35,77751
33034,717,2.799783497328016,12.449664371430025,6,2000,1282,42,314813
33376,559,1.1315582304443401,10.05280469673648,5,743,583,22,220007
19973,100,3.621508226569713,1.0822786181894855,8,339,210,5,64176
13150,145,1.119396273564671,0.898171936103376,4,654,295,13,166947
66316,1134,4.737213534402442,11.053099499285228,1,1495,549,94,288540
84544,1480,4.833865399776115,2.147773324451203,2,2000,880,77,404378
84140,542,1.5953168036975724,0.8174945478925096,8,2000,741,19,280449
21744,123,1.8603396619382202,4.296503074439276,8,608,231,5,54270
62121,765,2.444189134548335,1.1713181513529372,5,2000,813,31,226916
37225,858,2.997561736385384,1.0883129992446625,6,1813,1009,33,460011
66999,885,1.745294001979083,7.399087715807191,2,2000,1197,105,230306
42391,864,2.9748981647808734,0.6205819343585366,9,2000,775,18,77762
35160,621,1.7777409342091126,0.23295896838215913,6,2000,564,18,257707
1638,15,1.1255974894205534,1.097589149570002,9,66,29,1,23094
36276,472,1.0055676488529937,3.2683237234475544,3,636,392,23,57118
41620,339,1.2346086324103058,0.45971963291102336,6,486,459,15,205438
25775,319,4.457131074047581,2.2326206827343342,5,1136,533,20,132669
18387,96,8.161691973379472,3.4547836725360344,9,462,264,6,92489
274,1,2.2249832649321757,6.610573152347315,1,2,4,1,5000
92368,706,2.581453280363399,0.9141839573984261,9,2000,946,22,680925
35098,362,1.3493990520526347,5.950571888241193,5,1720,463,17,74079
53412,528,2.761764887241495,0.937149213676784,1,2000,752,129,369629
12212,115,1.3437505898106066,3.9528315200541018,8,533,161,4,32926
75325,481,3.0783995477398953,1.9715546244515068,7,2000,1188,34,153988
44914,400,6.955247851369874,0.4263263225185024,6,1711,951,31,365125
85191,481,1.4791184837211335,4.384397819915183,2,1818,1424,125,177295
50819,265,4.181892927693232,0.8595895968036801,5,290,364,13,110424
34019,362,1.0523226215451218,0.680195671430892,3,553,265,16,98701
73255,564,2.0357589704152232,1.552845370560575,2,866,603,53,363711
71669,1298,1.2582254183211872,3.7074355124647917,1,1420,930,159,690375
41428,574,1.9561168277983614,0.9329897933056237,9,841,436,10,99413
70582,664,1.4193200716722474,0.710241801889544,2,2000,1259,111,237136
24718,338,2.028049625507792,0.03501222982884794,1,1235,328,56,107488
34775,192,2.1890235421342905,2.2329414490949437,7,431,307,8,61843
19019,291,1.786543475987451,1.9591093992917017,9,1214,563,13,301184
4273,37,3.351631151440097,0.9324016299795841,6,109,60,1,21458
26500,193,6.525258777973293,0.19300780166663503,8,302,314,8,146984
50545,335,2.1260004944919855,1.9628500023670177,7,1520,514,14,366622
70405,695,1.4699596204132224,5.432479421950374,9,1636,1227,28,187599
37664,210,1.6945428930283877,4.396897832262449,7,797,488,14,382566
45914,350,5.233139454886753,6.90132387343351,6,756,614,20,185175
79847,723,2.8651394727415544,0.03370113988085874,1,2000,1042,178,107923
88891,1751,2.3353774000354477,11.878314987815255,9,2000,1386,32,590202
28062,245,1.35660159555079,1.4618012964208862,5,398,187,7,120181
84992,496,2.3141509052708766,16.26016921585944,2,2000,1540,136,415636
85942,621,1.7181059984381493,1.0191328000102051,8,795,579,14,442035
70633,407,7.308654013981373,2.2322346434869322,4,1276,764,35,273640
56284,472,5.740493256639525,1.5289533899511565,3,2000,1047,63,329145
83012,1408,1.1927915540837681,1.538897714625124,1,2000,1061,182,196236
10678,253,2.5994472318216553,6.464315469008146,5,487,186,7,112215
18724,211,1.5609285813953222,4.80225109950206,3,332,177,10,126994
39294,259,2.1636915644436376,16.965986085149027,4,1009,372,17,67550
489,2,5.607538979982225,3.327314902086291,9,2,4,1,5000
99403,1138,2.649446177375391,2.177823013497192,7,2000,1374,39,471526
67491,565,1.8949356328485254,0.33037147793669036,5,2000,925,35,168501
13894,129,1.512716446139668,19.85443789747946,8,418,125,3,33502
58102,549,4.544339766147834,2.8067023084253626,6,961,757,24,438229
35631,462,3.154998529048501,4.219479732460252,2,1362,645,56,361772
52915,855,2.388716654875507,1.8274429297944979,7,2000,1200,34,410159
5086,71,1.5395309957497691,2.777055164309166,1,246,130,22,83812
32398,663,1.895038337710056,10.000630866699572,3,2000,719,43,421425
1581,22,8.072932095665871,0.637087242088675,1,51,33,5,12348
56508,1362,2.61514443782628,1.2104315050102845,1,2000,1275,218,373129
69367,494,2.1263818988214975,0.5773077777995967,5,999,732,28,197432
16935,186,2.6212595530057357,5.499395081027213,6,582,268,8,65403
27898,142,4.320989252488157,0.22418754116128564,3,301,235,14,40117
91749,1292,1.9144971283627719,0.29804850584881826,3,2000,787,47,98592
64987,681,1.433123418200902,1.2408409550411739,3,2000,838,50,555877
19577,201,2.934510245546057,2.5267687676191315,1,791,469,80,125876
17366,419,3.4073152333042254,1.8246854285420755,5,695,491,18,124141
86428,495,3.744040150583363,0.16048064252494063,1,1980,956,164,412035
86088,1908,5.701324093502986,11.053184045565182,3,2000,1103,66,879052
43626,229,2.0205819405081433,10.691923763850948,6,239,406,13,176089
11989,65,1.1723596307164448,1.1466366479717043,6,80,87,2,19546
24435,194,7.992523789872547,4.602499198349364,3,695,415,25,324161
11354,89,2.25609144884813,3.024400503208337,9,225,87,2,32358
86710,599,3.1476254237891004,0.9489277246420554,8,949,810,20,479568
11542,113,3.414563459417771,1.0641537771827856,3,133,122,7,15562
46389,323,2.7397385248153387,2.364628838489163,5,528,422,16,132440
53847,1141,1.5054217378800443,1.90194347700307,5,2000,1092,41,474644
37427,769,4.095578457368388,1.2047814024707126,5,2000,530,20,136306
16299,144,4.582427161540501,5.767017786652713,3,447,346,20,137339
72927,570,2.7713125505886698,2.2986030736571244,5,2000,881,33,251490
212,1,2.475159997906101,3.7231969600903163,5,3,4,1,5000
87151,1535,1.2661308321650275,0.7343858197518919,4,2000,990,46,370324
19681,114,1.1929095177062166,2.6687978953093188,4,242,246,11,119314
59822,812,1.9126839398976085,1.3394167627464515,2,2000,819,72,83954
92136,894,1.8190396417965418,2.6159732689655293,9,1407,864,20,199221
97662,1077,7.7576809872334875,5.312610044019423,7,2000,1649,47,748691
16623,159,4.367610030407006,5.12736673796372,1,180,137,23,61939
67060,1046,3.3728914553397837,1.5305410414862948,5,1952,1164,44,535813
19652,162,2.603978916224289,4.147766695501961,2,210,205,18,48008
